date,comment,sentiment
24/06/2019,telecom1 inaonesha 4g alaf kwny mnara unakuwa blank,Neutral
24/06/2019,telecom1 mambo telecom5 hayo kifurushi data siku mtanzania uendelee kubaki wanyonyaji tovuti ewqxpwbnrw,Negative
24/06/2019,telecom1 break time shule wangapi wapenzi mihogo kukaanga gt shughulikia matatizo mtandao achana mihogo wewe raia,Negative
25/06/2019,telecom1 telecom1pesa,Negative
25/06/2019,telecom1 ndio telecom1 pesa app iliyopo latest kabisa natumia samsung s6,Neutral
25/06/2019,telecom1 lazima sisi wadau tufahamishwe kwanini mnapandisha vifurushi cyo mnaamka kupanga mnavyotaka itafika tuzivunje line zenu muwe heshima wadau wenu,Neutral
26/06/2019,idrissultan telecom2 telecom1 telecom3 telecom5tz telecom3 ttclcorporation hasa telecom4 hao,Negative
26/06/2019,habari telecom1 nimejiunga kifurushi kupitia telecom1pesa bahati mbaya pesa mmeshakata kifurushi sijaunganishwa nawapigia sihudumiwi i need quick remedy guys,Negative
26/06/2019,ttcl shirika mawasiliano chombo kutoa huduma bora wananchi chombo kuchochea ukuaji uchumi nchi kupitia sekta mbali mbali chombo kimkakati ulinzi usalama nchi maneno kidogo vitendo wingi kasi uhakika 4g tovuti btestefsvh,Negative
27/06/2019,telecom1 hamna kifurushi ambacho kipo hiki saizi yako mana kina dakika kutosha sms kibao mb kumwaga yani telecom1 live it love it,Negative
27/06/2019,mtandao telecom1 unazingua leo balaa,Negative
27/06/2019,yourfrenchfry amwachie tuu aendelee kuitumia huyu current wife amkatie bima ile mwaka vifurushi though haitoi cover mjamzito mpak awe amechangia for one year,Neutral
28/06/2019,telecom5tz kwahiyo telecom5 mmeona naa mtuminye vifurushi internet kimya kimya,Negative
28/06/2019,charzy03 habari charles mwamtobe kifurushi asubuhi kinatumika wateja malipo kabla uweze kupata ofa unatakiwa uwe umejiunga kifurushi siku wiki mwezi dakika combo intaneti,Negative
28/06/2019,telecom1 kwetu katavi mtandao 3g haushiki cjui kunatatzo gan,Neutral
29/06/2019,mtotoelizabeth telecom1 telecom3 telecom1 washenzi wanajitanganza wana 4g lakin 4g utumbo bora waseme wana 2g mtandao internet haina kazi shida tupu wananichelewesha viwanda,Negative
29/06/2019,costamasele habari tunapenda kukufahamisha vifurushi kwako hubadilika kulingana tabia matumizi mteja kwasababu matumizi mteja hayabaki pale pale vifurushi hubadilika kuendana matumizi kifurushi kinaisha kulingana matumizi pa,Negative
29/06/2019,msigwagerson acheni unyanyasaji ttcl siku wanapandisha bei vifurushi limekua shirika kigeni sawa utumwa nchi yetu,Negative
30/06/2019,dadaconso fanya muamala coffee,Negative
30/06/2019,telecom2 telecom4 leo usiku pili jumatano alhamis nimepigwa shambulizi kukosa mtandao intaneti kupwa kujaa maji bahari hakuna precautions hakuna kuomba radhi mmeuchuna hakuna kitu kinaendelea shukrani kunibagaza,Negative
30/06/2019,kingphizo kutuma sms mkewe,Negative
01/07/2019,ttcl hilo bango dangote ttcl vinauhusiano gani lemutuz,Negative
01/07/2019,phitmathematic maana huwa sitaki hizo mikopo sijui nipige tafu niwezeshe bora mkopo songesha nivushe sijui niwezeshe m pawa,Negative
01/07/2019,boypeace0 telecom2 ndio kilicho baki switch to telecom5,Negative
02/07/2019,line ipi utapenda kuitumia sababu kwanini unatumia line mbili telecom2 telecom1 telecom3 ttclcorporation telecom5tz telecom3,Neutral
02/07/2019,darmpya wala haihusiani bei vifurushi ishuke that s it,Neutral
02/07/2019,rollymsouth vifurushi vinatoka urusi ukraine,Negative
03/07/2019,telecom1 hellow kwann mmetoa vifurushi 4g tukikuwa tunapata 4gb wiki 2000tsh,Negative
03/07/2019,suluhusamia antonioguterres mama alafu telecom2 wamenipa deni songesha ambalo sijakopa,Negative
03/07/2019,huyu mtumishi anaedaka pala leipzig tumtumie buku buku telecom1pesa jamani,Negative
04/07/2019,telecom5tz mmenifungia akaunti telecom4 sababu nimekosea no siri mnaniambia nipige huduma wateja leo siku tatu napiga huduma wateja niongee muhudumu hampokei mna matatizo gani ebooo,Negative
04/07/2019,telecom5tz telecom5 wezi big time thieves wafanyakazi wenu wooote customer care hawajui jinsi kutatua matatizo wateja nimejiunga kifurushi royal mwezi bando langu kasi limeisha nikajiunga usiku unlimited internet 2g wtf,Neutral
04/07/2019,nnauye nape inatusaidiaje mkuu kupunguza gharama kupanda vifurushi ambavyo bado hujatoa neno lolote,Negative
05/07/2019,ahsanteni ttcl vifurushi vyenu bora kabisa boompark vimejali hali wenye vipato duni kabisa tsh napata mb400 haijawahi tokea tunataraji mengi shirika karibuni urambo gt vumilia gt uhuru,Neutral
05/07/2019,neno ubarikiwe mwanangu lina afya baraka kuliko aksante mpenzi wangu una akili timamu umeshajua neno kati hayo linatoka wapi ukifanya muamala pesa kazi kwako,Neutral
05/07/2019,henrylugz wewe telecom1pesa ndio yenyewe kaka,Neutral
06/07/2019,69wwhiskey watasema songesha tupate supu utumbo tutakufa,Negative
06/07/2019,telecom1 annashayo1 mtandao wenu kimchongo tovuti 05rmiyl4se,Negative
06/07/2019,jossemwanri telecom1pesa ndio ilikua balaa,Negative
07/07/2019,unamtokea gal siku siku pili anaomba vocha my dear sister line mpya simu huchukua miezi mitatu mpk sita kupata nipige tafu,Neutral
07/07/2019,telecom1 maeneo iringa chuo tumaini mtandao unasumbua tangu jana fanyeni mpango kurekebisha tunaishi shida,Negative
07/07/2019,hello telecom2 nimefanya muamala kutoa pesa wakala hamjatupa ujumbe wowote wakala amepokea nimetoa tatizo telecom2,Negative
08/07/2019,hueyfinae baebucci ukute jamaa kaambatanisha muamala kutosha klmy wababe bro,Negative
08/07/2019,mmeongeza vifurushi speed mbona nayo imepungua telecom1 kwani tatizo lipo unaweka 20gb image whatsapp status inaload mnara unasoma 4g haya matumizi mabaya fedha telecom1,Negative
08/07/2019,millardayo anataka tozo hili zipatikane halali awashauli wabunge wawe wanalipwa posho mishahara kupitia telecom1pesa mpesa,Neutral
09/07/2019,mnyalu original endelea kufurahia huduma bora mtandao telecom1,Negative
09/07/2019,suluhusamia pole sote magari yawe yanafanyiwa checkups gari ikichoka eti kubebea wanafunzi no halafu bi telecom2 wezi wazi wazi wanapandisha vifurushi kinyemela ukiwasha data hujaunga bando wanaiba vocha,Neutral
09/07/2019,manenoizaak telecom2 fake kabisa sijawahi ona mtandao simu hovyo telecom4 kutunika kisiasa wanachojua,Negative
10/07/2019,kelvin france wakala telecom1 pesa inakubidi uwe leseni biashara namba mlipa kodi tin,Positive
10/07/2019,hancymachemba kampuni ikiwa kuingiza bidhaa fulani huwa inakaa midimoni mwa ivo ikija nyingine yenye bidhaa inakuwa imemezwa automatic sio kosa letu ilo njoo kuanzia shell big g mpesa bajaj honda nk,Negative
10/07/2019,telecom1 mtandao uko slow yani mwendo kobe 3g hakuna kbsa,Neutral
11/07/2019,telecom1 gdaata16 nikinunua kifurushi wiki arafu kanunua siku huohuo kwanini mnaanza kukata kifurushi wiki yani mnataka kile siku kipotee kutumika,Negative
11/07/2019,isayamligo waulize songesha wataisamehe,Negative
11/07/2019,unatumia mtandao telecom1 msikilizajin wetu tuambie unafurahia huduma gani,Negative
12/07/2019,veronicaevord1 we hujui songesha ww,Negative
12/07/2019,telecom1 jamesclaude52 code yenu ile bure nikitumia mbona hamnipi kifurushi bure mnaniambia nihakiki imei shida nn,Negative
12/07/2019,telecom3 habari poleni majukumu kujenga taifa kitongoji itumbi mkoa mbeya wilaya chunya tunashinda mtandao takribani masaa,Negative
13/07/2019,gwantwams songesha is part of my budget,Positive
13/07/2019,telecom1 bei vifurushi vyake,Positive
13/07/2019,shilindeswedy nidatanzania telecom1 telecom2 telecom5tz telecom3tanzania telecom3tanzania anaenda ofisi makampuni simu akiwa documents passport wanamsajili uko,Neutral
14/07/2019,kellenmbwambo real dawggg wewe sponsor unataka muamala,Negative
14/07/2019,telecom2 habari telecom4 ivi mb sikuizi mnatupiga sisi tunamatumizi mengi mana sielewi uishaji tunaunga siku mala tatu bando wiki,Negative
14/07/2019,muunganoday tumapesabilamipaka leo umuwezeshe anayetumia mtandao mwingine kusherehekea sikukuu furaha tovuti veebs7aamo tovuti e2qwbyxkmi,Negative
15/07/2019,suluhusamia mama nhc kuna madalali matapeli wanashirikiana wafanyazi nhc kutapeli wapangaji nyumba fremu wanaacha namba zao telecom1pesa mpesa utume pesa hawataki ulipe control number wanasumbua wanatishia kukutoa nyuma fremu nhc tunaomba tusaidie,Negative
15/07/2019,mshambuliaji kaka huko vifurushi havijapanda bei bas,Negative
15/07/2019,telecom5tz telecom5tz nmenunua kifurushi kupitia telecom4 mnaniambian kiwango sio sahihi hauna salio kutosha nikiangalia salio mna deduct tsh shida mnataka tuhame mtandao,Neutral
16/07/2019,kazi tuwaunge mkono dar mpya wale wenye ushahidi bei vifurushi kubadilishwa weka screen shoot apo tovuti zju6ur1psu,Neutral
16/07/2019,telecom3 mtandao wenu mkoa mbeya for the past two days including today upo slow kinyonga net simu jirekebisheni,Neutral
16/07/2019,huoni aibu kukopa songesha iphone user,Negative
17/07/2019,telecom1 tzz mlisema ukipata bando kishua unasikiliza mziki unavyo taka ule mtandao mziki kwann mnakula mb zang kawaida nitawapeleka mahakaman,Negative
17/07/2019,tuma pesa kiulaini telecom1 pesa tuma pesa papo sudani kusini kupitia mgurunsh ukiwa telecom1 pesa piga tumia telecom1 pesa app mgurush tovuti xbhqqaf3ri,Negative
17/07/2019,nasra msenga sababu vifurushi vyao vinaisha haraka bando lao bei nafuu sna,Negative
18/07/2019,telecom1 hv siwez kupata huduma network 4g manyara,Neutral
18/07/2019,telecom1 nikitaka wakala telecom1 pesa napaswa kitu gani kitu gani,Neutral
18/07/2019,moodewji boss ongeza mo telecom4 mo telecom3 mo telecom1 mo telecom3 mo telecom5 afu vifurushi bei betpawa jero wiki gb uwakomeshe mbwa,Positive
19/07/2019,telecom3 vifurushi maongezi mko vizuri lazima niwasifie sio kupinga kitu vifurushi data mnatuibia sio wakweli kidogo yaani apo wizi wizi wizi mjirekebishe hilo,Negative
19/07/2019,telecom1 kusambaza 4g lte nchi nzima mwaka mtandao kasi wenye uwigo mpana tovuti o3umtki9gy,Neutral
19/07/2019,telecom2 rodnetseth nauza laini telecom4 aseme mtandao unamatangazo mengi kuliko mabango waganga kienyeji laini imejaa message matangazo tuu,Neutral
20/07/2019,ananilean busititisha songesha wamechukua chao haukumbuki,Positive
20/07/2019,kapeto98 jayleenrickie ujue md wako kumiliki hilo tambo umeisha vifurushi,Neutral
20/07/2019,telecom2 ndiyo vifurushi vinafanana madai yenu asa kuna uhusiano gani kati kufanana kupandisha simgepunguza vingi kupandisha pesa mtaani ngumu wazee,Neutral
21/07/2019,telecom2 tunatuma matatizo yetu hamtaki kujibu et admin nan mnazngua mtandao kiboya telecom4,Neutral
21/07/2019,daddy 1o eric bernard94 tuonyeshe muamala ulioufanya ata buku tuone uwe uhalali kuhoji mapato matumizi,Negative
21/07/2019,vifurushii1 millardayo niunge kifurushi telecom5 elf27,Neutral
22/07/2019,wakili serikali namba inayo onekana muamala tarehe july kinachoonekana shahidi collection akaunti namba pale ambapo mteja anatuma telecom3 telecom3 namba itaonekana telecom3,Negative
22/07/2019,ttclcorporation asante ttcl hili bandi limenitoa kabisa mitandao kandamizi telecom2 telecom1 hawajali maisha watanzania hali wanaotaka internet nimerud nyumban kimenoga ongezen coverage 4g ifike nchi zima,Negative
22/07/2019,telecom1 amna lolote laini zenu 4g eti amnasema ina kasi mra tno 3g akati mambo yale yale,Negative
23/07/2019,mda nazunguka zunguka nikaangalia salio langu kuhakikisha lipo salama nikarudia kusoma text nikakutana makosa yafuatayo telecom1 imeandikwa g o telecom4 halo pesa umepokea u mepokea,Negative
23/07/2019,ccm zittokabwe haya ndiyo alosema mhe rais kuna wanatafuta sifa laini kazi pac imekwisha waachie waendelee,Positive
23/07/2019,lifeofmshaba docfaustine ngo_1 mtandao unasema kasi 4g uongo mtupu docfaustine,Negative
24/07/2019,allahakbar tunakushauri kujiunganisha vifurushi vinavyoonekana menyu yako endapo kutakuwa kuna mabadiliko tutakufahamisha,Neutral
24/07/2019,iamartin telecom1 kumbe niko sahihi kutotumia mtandao telecom1 sijawahi sitawahi,Negative
24/07/2019,ndio saizi yako gb mb kibao dakika kibao sms gharama nafuu unasubiri piga chagua saizi yako tembelea muuzaji telecom1 rusha saiziyako tovuti 7ggypncoop,Negative
25/07/2019,mbwana mshindo telecom1pesa sawa,Neutral
25/07/2019,paschaemmanuel inatumia mtandao 4g yenye kasi 3g tembelea duka letu kujipatia line swap line bure,Negative
25/07/2019,vicensiashule ccm wanatuona wajiinga kwanza suluhusamia aliibuka wamekubali katibampya hakuna kinachoendelea akazama leo wameibuka tozo hakuna kitakachoendelea tumepunguza kutumia m pesa telecom3money telecom1pesa miamala kibenki,Neutral
26/07/2019,nnauye nape ushahidi kwangu telecom1 walibadilisha vifurushi jumamosi usiku sijui walijua nimelala tovuti 609sm8lgft,Negative
26/07/2019,pukka27 chapo255 nah telecom1pesa hulipii sjui other network,Negative
26/07/2019,telecom2 halafu muache tabia kukata madeni songesha kuniuliza mbona hamna huruma huwa mnajua pesa imetumwa kuweni wastaarabu,Negative
27/07/2019,telecom1 tangu nimewahama mwaka sina habari hizo telecom1pesa zenu mkitaka nirudi wekeni bando gb1 buku,Neutral
27/07/2019,telecom1 vifurushi vimebadirika wazee hasa bei,Negative
27/07/2019,jamiiforums aisee siyo siri telecom4 wapo ghali bundle internet niwape pongezi toka moyoni mwangu mtandao telecom3 kweli wapo kutoa huduma huduma zao zipo vizuri idara,Negative
28/07/2019,bwashe123 telecom1 saizi yako,Negative
28/07/2019,telecom3 kukata ada malipo vifurushi kawaida wizi uonevu ngo_1 wanapaswa kuwakatalia uhuni wenu tovuti al9zocjamz,Negative
29/07/2019,samih21k tuma dm nikutumie telecom1pesa nikale dagaa,Negative
29/07/2019,kingmkanula telecom5 but ukinunua telecom4 n for week,Neutral
29/07/2019,jamani kunani leo telecom4 tangu asubuhi sijapata huduma intaneti nimepata usiku iko very slow what s wrong,Negative
30/07/2019,kwani leo ilikua kuku chipos day ckujua venye leo nimecheki izo kuku chipo mtandao kuna venye ilikua,Negative
30/07/2019,telecom2 rudisheni vifurushi nikope songesha nitupe line,Neutral
30/07/2019,telecom3 kwanini mmeondoa kifurushi buku mwezi sms kweny lain,Positive
31/07/2019,advocate silayo telecom2 ngo_1 kuna dalili baadhi wafanyakazi telecom4 wanashirikiana wale matapeli wanao watapeli duka mpesa wanapotuma kusitisha muhamala ingetakiwa muamala upewe usimamizi mda usio zidi masaa wajiridhishe sio dkka isharudi,Negative
31/07/2019,telecom1 dah mi sina raha yaani toka juma mosi tarehe leo nasubiria masaa ndio niipate pesa nifanye matumizi mbali mbali ikiwa kununua bando mwezi nikiwasiliana telecom2 wanasema kazi yenu kunirudishia pesa,Neutral
31/07/2019,max zitatu hio ndio maana halis songesha,Neutral
01/08/2019,labella mafia95 telecom1 4g ogopa,Negative
01/08/2019,telecom3 ke mtandao wenu huwa hujikokota natumai mifi haipo,Neutral
01/08/2019,siku zote nilikuwa naamini telecom1 mtandao bei rahis tovuti lsrbunisha,Negative
02/08/2019,nishabiki halo pesa,Neutral
02/08/2019,max zitatu telecom3 kaka telecom5 ttcl wanakuhitaji,Neutral
02/08/2019,itsmiiiiiddy habari tunaomba tufahamishe changamoto unayopata matumizi huduma mtandao wetu telecom1 tuweze kukupatia ufafanuzi msaada,Neutral
03/08/2019,telecom1 jamaa sintawasahau kuna sku nilihamisha telecom1pesa betika hamisho likapotelea kusikojulikana nikakosa mkeka wangu,Neutral
03/08/2019,dre araptilingi songesha simu,Negative
03/08/2019,lifeofmshaba nnauye nape may be mnufaika vifurushi kupanda,Negative
04/08/2019,umetuma rt shishie90 zimefika rt vinkibet laini mpesa iko on wasee,Neutral
04/08/2019,telecom1 mbona mtandao wenu upande internet uko slow leo shida yaan nmejiunga bando nmeoewa bure,Negative
04/08/2019,telecom2 nashukuru nimefanikiwa kupata maongezi intaneti gb2 majibu aliyonipa mtoa huduma leo yanakatisha tamaa mshchana mkali anafoka badala kuelekeza inasikitisha,Negative
05/08/2019,mhozya pj tanpol habari ahsante kuwasiliana nasi pole tunaomba makini matapeli wanaotumia mtandao kutapeli usitoe taarifa simu yako mtu yoyote namba siyo mtandao wetu telecom4 wasiliana mtandao husika fb,Negative
05/08/2019,telecom1 bado mna kifurushi kile asubuhi tovuti yxt9rekdjd,Negative
05/08/2019,nnauye nape madola ngo_1 nape ukipandisha bei vifurushi kushusha viwango mb unaongeza watumiaji internet,Negative
06/08/2019,taarifa iliyotolewa mtandao daily mail uingereza mwaka baadae may ilisema bwana tombe amebaki mjane mkewe mbuzi kufariki kumeza mfuko plastiki,Neutral
06/08/2019,rollymsouth vitu vyakujilinganisha navyo sio vifurushi data,Neutral
06/08/2019,brooklynmbe1 maana sitaki mazoea songesha kabisa,Negative
07/08/2019,mtandao telecom1 unawork vizuri leo kweli,Neutral
07/08/2019,shahidi ci200720 b muamala tarehe july namba kiasi kilicho tumwa muhusika namba telecom3 salio tsh akawa salio tsh 646,Negative
07/08/2019,anirudishie akakubali kufanya kukata pesa wema bado wapo dunia maana km nilifanya bahati nasibu nikijua sitaweza kurudishiwa ile hela mama ulienirudishia ule muamala mungu azidi kukupa moyo kutujali wanao akudumishe milele,Neutral
08/08/2019,benosarya hahaha songesha nipige tafu nadaiwaa,Negative
08/08/2019,telecom2 telecom4 mnatuyumbisha mabadiliko vifurushi daily mnapunguza dk mb soko linawashinda,Negative
08/08/2019,nasra msenga kwasababu vifurushi vyake havisumbui,Negative
09/08/2019,telecom2 nasitisha kutumia huduma zenu pale mtakaporudisha awali combo ninyi mteja akiwa consistent mnapandishia gharama maana mnajua atanunua tuu badala kumpa ofa azidi kutumia mtandao wenu ninyi mnamnyonya mteja mfalme,Negative
09/08/2019,solodiballer habari tunaomba kukufahamisha tumepitia vifurushi vyetu kurudisha vifurushi vyetu bei ambayo tulikuwa nayo awali vifurushi viingine kimeondolewa kubaki vifurushi vingine vitakavyoendana huduma bora tunayoitoa,Negative
09/08/2019,selyaedward edward selya tunaomba utufahamishe unapotumia intaneti kioo simu yako inasoma alama gani 2g e 3g h 4g,Negative
10/08/2019,telecom1 nimeupenda mtandao wangu telecom1 maana unanifurahisha pare ninapo tuma nakupokea pesa napata pesa bureeee,Negative
10/08/2019,babalao telecom3 mmezidi usanii bando gb now limekuwa gb,Negative
10/08/2019,kibatala shida yako ujazoea njia whatsapp shahidi whatssap sio njia inatumika chadema kibatala vyovyote itakavyokuwa barau wito november uliipata shahidi sikuipata njia rasmi nilipata njia mtandao jaji uliipata hakuipata,Negative
11/08/2019,yakuza eng nipige tafu niwezeshe bustisha songesha branch,Negative
